Index,X1,X2,Cluster
25818,1.0292366194292568,0.6436101746356107,119
340941,0.8454500292952707,0.4062109733180495,120
131935,0.8208029862121554,0.3552163547769133,121
328656,0.861423207100418,0.4357343492053611,122
301169,0.8442002182522791,0.3879908314722786,123
111201,0.9290141847706757,0.4813346457589239,124
81019,1.0124201010358014,0.6232567376042268,125
14119,1.0527040262640055,0.7263024855098544,126
138647,0.9448657960351716,0.5115066300807422,127
284072,0.8838885137047011,0.43537996570416,128
53122,0.9196989733621728,0.4514775804013492,129
290418,0.7171751259507172,0.30110818818137,130
321241,0.823399758146703,0.3830831650131472,131
455649,1.0838321273742473,0.8027899256077795,132
60491,0.9946844604297924,0.5664815517964631,133
271921,0.9253295406961012,0.508995001681984,134
127057,0.9096030809329104,0.4654147623004724,135
119531,0.9236000291005688,0.4829854476704016,136
114155,0.8933723681078205,0.4331858157603203,137
56455,0.8824526681173118,0.3983371962098078,138
344858,0.8803721515045556,0.4625314620671197,139
10050,0.9808011977036056,0.5726241503303429,140
7592,0.7656922493683521,0.2978764195398189,141
141306,0.9356112110224436,0.4998815986271079,142
98374,1.0760500288576076,0.698846251709562,143
236148,1.078516042326665,0.7924168833413135,144
260725,1.0124130043476764,0.6600987078497413,145
351163,0.9593784881682224,0.5779266943390531,146
60985,1.070745086604392,0.7362769817152235,147
329050,0.8896770941499699,0.474764238123409,148
261696,1.0216824799669917,0.6766856593875509,149
101774,1.0792467899644616,0.7344477591738432,150
231189,0.9465636139771908,0.5618052365713943,151
37683,0.9597057989323028,0.5069805062387467,152
161172,0.9480129917979384,0.5275774898044459,153
266848,0.9922635918233568,0.6185663347567119,154
72906,1.0518647490278374,0.7067726264633453,155
269578,0.8028985865870274,0.3445981872919689,156
232675,0.9885041293401952,0.601335287909412,157
439649,1.0520766546317268,0.751804517991484,158
60,0.7637276624971744,0.3541041690801951,159
18456,0.942183456227916,0.4766372333171402,160
85596,0.99965208240715,0.6016645320131533,161
229206,1.0316338086125665,0.6782261051896459,162
460629,1.0331700267515018,0.7173556657640066,163
328471,0.833691740457483,0.4029203636522916,164
355116,0.9582253086501488,0.5655137437186709,165
121047,0.9085963062702764,0.4603777682989777,166
431186,1.0598618858200015,0.7470695886353393,167
345508,0.9059472141726412,0.4935516195750214,168
430001,0.9342142779694068,0.5190946317057781,169
110171,1.0154486441564778,0.6324846415694524,170
114281,0.902212136929017,0.4422878163022331,171
7240,0.9656881285555547,0.5521147893852528,172
255123,1.0387029861840966,0.7039555748467985,173
411800,1.072173972869436,0.7947984557977781,174
289865,0.8536543215255191,0.3928505217174867,175
38333,1.0049152200261826,0.5946178945292393,176
91274,0.8229084264614133,0.3622025884362011,177
413537,1.0815554644761278,0.8099698698120856,178
100097,1.0822332762424274,0.7676157135438973,179
267045,1.001351097148109,0.6330737390074122,180
58484,0.9345235082310478,0.4746487455953043,181
488252,1.0858235598712431,0.8112639103796858,182
184559,0.9415358534601316,0.4952824048052638,183
283531,0.8726651440483906,0.4268392406240788,184
127786,0.9010385281550056,0.4535663627768095,185
459543,1.0316210481126653,0.614622863005197,186
274942,0.8884642233376024,0.4558832329580942,187
54312,0.901003678751508,0.4227672721713027,188
42159,0.9867263956609424,0.556287640870084,189
64842,1.0668088007732042,0.7329765879597836,190
74941,1.044487302149932,0.6805413883336502,191
107058,0.9887051187092136,0.5797138631312199,192
109042,0.7900216286110031,0.3262531741795291,193
151887,0.9533972172638738,0.5328637426156223,194
43167,0.9818170797484368,0.5468871449433957,195
396413,0.9279605135672376,0.5207875705539584,196
146565,0.9528532726742468,0.5276515354956905,197
96482,0.8603182883439012,0.3861414057149899,198
191100,0.858295892269615,0.4062563578265245,199
289555,0.817466006083246,0.3308702215880983,200
109144,0.7795874385924072,0.3171525764802757,201
307171,0.8272102905819736,0.3869802319352122,202
60670,1.0044204503790892,0.5830570168208777,203
341958,0.8413516787269774,0.3988135942001145,204
105383,0.9392933306444942,0.4876750953672163,205
400006,1.0149585942458688,0.6909088978048974,206
89629,1.031090796710705,0.6703267869129358,207
51054,0.9152990723248724,0.4440745659055652,208
214477,1.0033227423084945,0.6102391430490933,209
34468,0.9687328438445992,0.5227009908790783,210
221720,0.8144499121753448,0.3757786889026487,211
461078,1.0615283755950102,0.7654750882748794,212
410139,1.0792625214379177,0.7845220046164271,213
265451,0.8970992963866568,0.4689841163341336,214
240230,1.0723275193196302,0.7784081575387429,215
291093,0.8436048107754366,0.4198573914114051,216
186240,0.8475784752871665,0.381909199983868,217
109334,1.0137910682061368,0.6685868995835564,218
98950,1.0770330762348022,0.7100541843899658,219
541,1.0046283734554375,0.6146585441189386,220
342334,0.8679355018806968,0.4372910323012315,221
263785,1.027785163908914,0.6550546849623974,222
291595,0.9690805760738348,0.5392558669302946,223
198687,0.8549843588756105,0.4048706785880629,224
5835,0.9687590395577732,0.5564134998545908,225
460826,1.0422143543563769,0.7290816276034018,226
23367,1.0320142321060577,0.6484626252406063,227
47490,0.9939966140057072,0.5976811497133631,228
247159,0.9617708056232828,0.5618088644115158,229
328583,0.8539398475505954,0.4262846585916393,230
74289,1.0774407461398638,0.7540785988832227,231
204063,0.8557200753244593,0.4113321294662249,232
255039,1.0365358450084707,0.699715809739327,233
400393,1.0768527785880213,0.8092043861234531,234
45661,0.943616121885714,0.4824576939175576,235
449893,1.0797931723011065,0.7924452056149579,236
184682,0.8551239502005746,0.3758751409874314,237
57900,0.9247314069039836,0.4627144953629042,238
291277,0.871467810156861,0.4135012205602642,239
46390,0.9661352453506656,0.5245370057430411,240
36547,0.9510332845028808,0.4912932965291771,241
261162,1.0038881865731744,0.6568909355880072,242
459920,1.0881057147309583,0.8395693531397003,243
220538,0.8136363314096989,0.3687470497855891,244
403302,0.9665681145297252,0.6036656606593924,245
294531,0.8405819939262119,0.3915697511974215,246
404059,0.985753552481196,0.6347326745476035,247
7496,0.789186593308758,0.304461547329303,248
331506,0.8874540059203898,0.4696942701984261,249
166816,0.9474213667753753,0.5215643515780869,250
155712,0.9483819572711298,0.5299796907409539,251
236977,1.0685593551910948,0.7709754876413983,252
143410,0.9510642380532648,0.524768215561354,253
129960,0.9199551504915194,0.4716339718103938,254
459476,1.0518022253003847,0.6484947073763401,255
403137,0.8982962809032373,0.4818341592441705,256
16554,0.9965995077006788,0.5625667669449037,257
120815,0.928440976839736,0.4887262752205807,258
5105,1.0141009500653857,0.6513538075161217,259
34652,0.95768985499849,0.501882248627156,260
443345,1.0799902197438884,0.8222818226392398,261
157860,0.9489139755273852,0.536862689353869,262
226674,1.025239471269913,0.6626036813099411,263
381853,0.9259071045056236,0.5166613415889152,264
327359,0.8285852340015092,0.3988400216652917,265
291884,0.9785187982276686,0.549789768732137,266
394,0.948556132181694,0.5789007972219039,267
476677,1.0870842070448183,0.8253323382524672,268
13465,1.017339282624918,0.6478263395818293,269
416059,1.0710256983285733,0.7908858717515965,270
354387,0.9584183509963003,0.568232142943011,271
372111,0.9379855156270662,0.5412609931214593,272
4501,0.9755187786952528,0.5746994647113318,273
103042,1.0540605463574522,0.6944617842080261,274
103675,0.8363176489225461,0.3743210234017496,275
311016,0.8308274493772001,0.3919758454069913,276
225353,1.0247973046776286,0.6581802487743387,277
147491,0.9535761469267792,0.5355750602490948,278
392052,0.9290374517216748,0.5311040964275071,279
429155,0.8609867703471167,0.431695376528629,280
102473,0.7082359779976194,0.2314518113915733,281
14106,1.0527133193075555,0.7282130100194878,282
257870,1.021125390658663,0.6715213137265755,283
441658,1.0759568394729508,0.7989322682713482,284
16474,1.0180627207873856,0.6054205805117855,285
64282,1.0568975586010867,0.7109114881960463,286
137387,0.9569222926789842,0.5359678503564516,287
108231,0.7977424670412239,0.3404356129000197,288
49262,0.905446359435614,0.4308428068426963,289
232430,0.9827579585821544,0.5916968802440129,290
284693,0.7333629287095723,0.2697988734958027,291
454977,1.083605955936504,0.800305139767247,292
275223,0.8751254748591597,0.4421110794248124,293
249777,1.0019801086280569,0.6379107905490623,294
135641,0.8955400026398936,0.4538144076707264,295
267905,1.068732640267819,0.7553861306294908,296
282699,0.7745978904701398,0.3084040623457644,297
87914,1.0284289769397403,0.6735694799359783,298
131916,0.8158288095156867,0.3507782601674707,299
265832,0.830699294048583,0.3748225145016146,300
31113,1.0259621276836144,0.6369347298158762,301
380681,0.9265310385359382,0.5224073737403392,302
108556,0.8058379494296926,0.3515014447623281,303
293970,0.8345473657802914,0.3798594884094308,304
141727,0.9427768970833502,0.5080835264782619,305
106107,0.9118070330287348,0.4557840298731755,306
276680,0.9011718482657416,0.4762063412583298,307
173229,0.9557005159989092,0.539920922079678,308
2937,0.9718222858299228,0.5689212084668689,309
489967,1.0852362378586633,0.8064518091821826,310
104075,0.8670673514340007,0.4050742862814264,311
400078,1.063720514886633,0.7884519862698454,312
49206,0.8915024465552457,0.4152459946615893,313
287797,0.7589011152175621,0.271554888899133,314
425256,1.0829784104215854,0.7867222964978656,315
216804,1.0321730120735275,0.6610486021622303,316
414711,1.0773055190156164,0.7626759823124417,317
52845,0.8911614478699184,0.4075678303528998,318
60400,0.9916063762435168,0.5566521000884298,319
17441,0.9790983888213296,0.5369587654014705,320
367960,0.9556729469581976,0.5572894957807627,321
403667,0.9564653114562977,0.5820046308910916,322
459432,1.0409454215396117,0.6359647563373169,323
285800,0.821682403689818,0.3672679814282792,324
113684,0.8240609012101228,0.3518230613950954,325
88890,1.0355661321259833,0.6851605302778141,326
293729,0.849405421664029,0.3991623942837453,327
112281,1.0524348579084126,0.6826194687896517,328
9700,0.990604279087138,0.5866282302785996,329
97959,0.9928150548461652,0.5740362439057245,330
22868,1.019806306823018,0.6250046791293938,331
113583,0.8013487786092846,0.3304441678931231,332
274161,0.9642901318013352,0.5290715440205822,333
79540,1.0022367461014612,0.606632398609116,334
239353,1.0679036453240975,0.7637457087929297,335
81975,0.953024019939612,0.5103772817972024,336
19184,0.9627404281240828,0.5111637259991548,337
55749,0.8475121037535578,0.3534162996532504,338
289539,0.7803884271027464,0.2899406808947383,339
253443,1.0431472369191654,0.7117243875755123,340
234539,1.0861892081156412,0.8157384479743077,341
86544,1.011099125821441,0.6284874159735959,342
108776,0.8128318294814596,0.3599421349591022,343
125636,0.8896511068721161,0.4422185275512929,344
47248,0.9150564137932656,0.4636577275021564,345
87,0.7919470491785718,0.3854804383496747,346
77855,1.0302901390245711,0.6645500104973331,347
431327,1.0496961682728372,0.7254872784645278,348
233141,0.9882374280838652,0.6206430417867957,349
182559,0.94201554772383,0.5000803167310774,350
119378,0.9240982555190356,0.487191885784294,351
132296,0.8141283050587145,0.3460224712657594,352
404923,1.0802608943967618,0.7971839451902558,353
179560,0.943335449625796,0.5140685855557252,354
326815,0.8241865698053562,0.3899790166165107,355
58259,0.9321845313021394,0.4719569166642775,356
116237,0.9630195349054694,0.5198402084529513,357
6,0.7229167145966918,0.3423738663170782,358
101252,1.0793135998612648,0.7356856511397222,359
94941,0.7524177715089077,0.292814694966649,360
248221,0.9274717188793988,0.5062154566268333,361
26510,1.0288109806753247,0.6412407227184225,362
269034,0.8871768409676002,0.4490459598005436,363
388248,0.9284107860866307,0.5252221498534453,364
124110,0.902546108319363,0.4571078920831134,365
187192,0.8588818212310617,0.4108126870330866,366
104687,0.8927532086654019,0.4276258559834133,367
1400,1.0641769783324924,0.7499723922057236,368
101,0.8214384884678174,0.4186961875614168,369
111077,0.947492057123752,0.501329380783178,370
293829,0.8034153894349046,0.348156655605598,371
249156,0.8670726907209164,0.4198141388668317,372
63065,1.0766270110754406,0.7488466546677546,373
439885,1.0542026300649148,0.7562410040249031,374
307375,0.8252206054929885,0.3835554335123484,375
16612,0.9882084171773772,0.548168442344169,376
211864,0.8798468584474509,0.4286986167487111,377
494280,1.0855167435042927,0.8088350564838712,378
65315,1.0835813885015988,0.7813917820243861,379
167,0.9031510503012192,0.52593406925759,380
244015,1.073954700439982,0.7843661121879225,381
229365,1.0209937539299423,0.650653091253944,382
63331,1.066505585542294,0.7289793174655461,383
91147,0.7810793897180203,0.313458983145994,384
106432,0.9209784739237302,0.4667430591977664,385
267288,0.9914617646960784,0.6093939429684855,386
135725,0.8952982806919464,0.4517258157434917,387
290957,0.9808294925230744,0.6013003287053196,388
414425,1.081219206326048,0.8068093024437173,389
98135,1.0607499877130844,0.6660228373484065,390
12102,1.0042951573167118,0.6182098800531799,391
52507,0.8874019090169966,0.4039664951667515,392
82771,0.9395023277170744,0.4802236819384203,393
48618,1.079885351977677,0.7637859176443818,394
345179,0.8990562796512603,0.4884868749840836,395
136147,0.904740537905838,0.465633807037848,396
95714,0.7689525061429429,0.3009035164496995,397
142510,0.950822593433128,0.5219465104437497,398
446773,0.8428857605250686,0.411666086065648,399
271860,0.9158983651773794,0.4944874965157567,400
274376,1.0310978402578488,0.6241068136581401,401
341035,0.8702269093172587,0.442763799102342,402
10,0.7205390664481182,0.3243572150545948,403
334883,0.8873508523284305,0.4684121241787877,404
418435,1.0626343186005915,0.7595140835507119,405
16565,1.0037563880593503,0.5694114179160448,406
141207,0.9329107398384014,0.5039216198164352,407
123891,0.9130539527434756,0.4696772626076785,408
292976,0.9888799607996408,0.5686344422363966,409
270707,0.8120344139446211,0.3550542477897691,410
69623,1.0072478981022857,0.6109098392856535,411
478008,1.086696189059043,0.8222087711203562,412
95216,0.7488886098211408,0.2860820415034284,413
99899,1.0810591423839464,0.7547376831990109,414
49783,0.9141452753502608,0.4419964773235547,415
418163,1.0642415226592905,0.7769071740210579,416
100225,1.0826281807224476,0.7712686363256829,417
291321,0.9822520167702616,0.5645774103246568,418
118311,0.9230631328356274,0.4768292158931779,419
399294,0.9331834353239024,0.5225605566362884,420
233384,1.0178521653691968,0.6822065207960835,421
19082,0.9679476006755028,0.5190083658577908,422
110942,0.9233871131044644,0.4714124746535285,423
70950,1.0144518612779825,0.6245878957784813,424
132875,0.8737633153290628,0.4216611891271166,425
127289,0.8999650225571391,0.4496558725278549,426
32850,1.0254763153033928,0.6362307670608258,427
218346,0.7943010734426722,0.3376654151801673,428
376855,0.9375926736744594,0.5369466580865482,429
16322,1.0121262158910107,0.5842160055405858,430
56312,0.879053688681556,0.3941568946243815,431
7935,0.9153136642508568,0.489926438168639,432
269307,0.7846792102453466,0.3257777082125741,433
107356,1.0643800210447951,0.7045278764342439,434
96770,0.8541381431390537,0.3975517221356359,435
274389,1.0134159948940875,0.602363265312741,436
433998,1.050521628184521,0.7340783728581524,437
203375,0.8560023454588843,0.4134017652476196,438
48774,0.9347341107815624,0.4884113552170553,439
5075,1.0101891732578228,0.6465893411720008,440
224129,1.0162805036609903,0.635010865972968,441
418090,1.06352346155578,0.7694593070442783,442
116049,0.937188527302868,0.4669750329787943,443
98238,1.0702570653253358,0.6828169010959924,444
76861,1.0635709108558606,0.7358791011397917,445
283363,0.8779630540907736,0.4405197674599606,446
82065,0.9461908080289544,0.4918412372091831,447
268986,0.9335336245837152,0.5101556527848861,448
467704,1.087314054343102,0.8300215241103441,449
217536,1.0317924428667853,0.6560885364909604,450
354205,0.9591349469238426,0.5756605765067744,451
20176,0.9805061709251094,0.5439398727441965,452
232275,0.9553330503327792,0.5697226942432608,453
247705,0.9435945034828658,0.5321213824578902,454
274815,0.9745092640094444,0.579969065830374,455
14693,1.0398120647417632,0.6953854285424244,456
416807,1.0806184269437062,0.8014228218623911,457
175274,0.9471433441916652,0.5186715524535478,458
53,0.7541011793141196,0.3428015083592184,459
4404,0.9607924771091472,0.5460804464254777,460
289670,0.8352044124709735,0.3430091945507552,461
285654,0.8179140184335297,0.3623962204429068,462
129255,0.929079798357372,0.4852106400447729,463
37999,0.9700124038105362,0.5257887299493436,464
426116,1.0751977156171395,0.7729171934726403,465
60212,0.9968611522658596,0.5888259970187213,466
130881,0.8947964871001274,0.4448317225948309,467
274508,1.0150865730075145,0.6196972337609623,468
250815,1.050103082715243,0.7267975489422221,469
425507,1.076963995692253,0.7741275791601866,470
211643,0.8565205860415525,0.4190207303976959,471
47553,0.9170273976109544,0.4795810580112317,472
8936,0.9976861878896224,0.5998658198967796,473
101675,1.07970524559844,0.73982377021152,474
348695,0.934289866386156,0.5345034546130756,475
46696,0.98084080569673,0.5547683291640788,476
13928,1.0460412884742822,0.7137386497268843,477
136478,0.925525902556533,0.4954543242272044,478
318927,0.8326676420872691,0.3944091803318361,479
103544,0.8630228280620872,0.3956558177302888,480
428102,1.0845857804481922,0.7966994732824777,481
60812,1.0425505469472804,0.6666017652852058,482
340968,0.8732478052375368,0.4521614903157839,483
131198,0.8278935279754869,0.3573895812822264,484
295596,0.8368287619597966,0.3877462494222567,485
157302,0.9475504384350948,0.5230965072473542,486
215500,1.0026222499255533,0.6034875413261288,487
255593,1.0320788995616228,0.6928863485767103,488
398553,0.9276175791862626,0.5176235727045727,489
194093,0.8546512481303304,0.4021499260410803,490
212458,0.8861521965874833,0.4403808258750739,491
288933,1.0548299484718235,0.7346061572563732,492
425279,1.0839124104874875,0.7900845078177595,493
475137,1.087223940376054,0.8272622368351048,494
329361,0.8895078825283425,0.4729529697217718,495
41768,0.9859953702417514,0.5546464892330489,496
268027,1.0690197821439948,0.7591429544045106,497
99407,1.0787561774524024,0.7291748837536159,498
428,0.9794947381424972,0.6516036746409016,499
448832,0.9367727829870076,0.5439674202452331,500
128,0.8470245226464392,0.448178030326675,501
402898,1.0323403722704432,0.7065309521362467,502
400037,1.0538070231030996,0.7692283454191001,503
114681,0.902477975752766,0.4445971864303426,504
100318,0.953068695881223,0.5444614948824318,505
122230,0.9150347908919266,0.4738228781537803,506
212629,0.8873869494182817,0.4514236472720287,507
69752,1.0099155549289511,0.6157730446300029,508
92622,0.728789665338219,0.2660628312044396,509
218542,0.748950042117965,0.2971622771356637,510
19859,0.9924614274655884,0.5774083593222824,511
382099,0.9294120509418672,0.5209224265008964,512
52258,0.8811518103456297,0.4110530924641532,513
267375,1.0202795128461009,0.662669727990931,514
446832,0.8054689881485829,0.3662140701089905,515
19005,0.9556948889272804,0.4985658663651258,516
392891,0.9281528168500148,0.522421671786111,517
109177,0.7881078303591033,0.3321968179517623,518
370528,0.9319449125285804,0.5294238227067709,519
23765,1.0342095731943062,0.6527257709950944,520
438534,1.0509812018604443,0.7397338528963641,521
138269,0.9486322375987212,0.5159000500046861,522
223061,0.9808374036066816,0.582055728540956,523
233083,0.9962601857556336,0.6286951647013601,524
115939,0.9827777774634292,0.5241434031744377,525
50663,0.9091397880954968,0.4359009702264943,526
233348,0.9949830911901126,0.638662245284841,527
290520,0.873186538139422,0.388365640974518,528
401534,1.076620250199856,0.8069445117389136,529
153,0.8845155523001854,0.4992608334122809,530
70791,1.0121266134773803,0.6194936878837083,531
187814,0.8581025468289014,0.4035468978881717,532
85081,0.995037528117764,0.5945275193094343,533
22590,0.9971190709136636,0.5753907302986491,534
390523,0.9239511641846176,0.5133585365221415,535
450109,1.0800867827810667,0.7953053510316486,536
137899,0.956677954425352,0.5336382365894663,537
230978,0.974119227059969,0.5946792186416151,538
110271,0.9354885008353498,0.4971332116655182,539
56935,0.9006057526769334,0.4249865744250637,540
247326,0.958856049264202,0.5562859660045316,541
22517,0.9916338028947268,0.5643988702236283,542
326170,0.8201892428295773,0.3811481912625472,543
93328,0.7163366804794741,0.261161783566424,544
304,0.8656586972366602,0.4715679430362853,545
453881,1.0839453436056816,0.8046787119521869,546
404095,0.9754488215348794,0.6104701508855918,547
55983,0.902670684525249,0.4381534205619154,548
85254,0.9540501350418814,0.5184834250799182,549
235379,1.086024147582752,0.8143715705378898,550
290436,0.8155252563630079,0.3137644346409895,551
281725,0.825260879315762,0.3690847166709185,552
129594,0.92345330831941,0.4802585281841344,553
258290,1.030858658638862,0.6888863275793302,554
8012,1.0006432012413542,0.6129356210890857,555
342126,0.852820068992907,0.4163784239943374,556
171313,0.9545348259734436,0.5283317147109541,557
190227,0.8585877117878357,0.4081149771141697,558
173554,0.955043712081648,0.5326673208991152,559
291583,0.9737056103734264,0.543507260730786,560
222359,0.8690186688908624,0.431055842905583,561
16426,1.025064427321169,0.6204211439572949,562
135806,0.8974881264514858,0.4596872966947435,563
274399,1.0218926760341045,0.6142388964528133,564
58524,0.9368252464069357,0.4783438975213753,565
87103,0.998814524387742,0.6220489863240027,566
69298,0.998699363342867,0.5969253063277732,567
109092,0.77489054175496,0.3128500485862712,568
121694,0.9089726195107468,0.4719796384736499,569
107677,0.9452185860138426,0.5541913093406311,570
18115,0.94451940412915,0.4795737642643628,571
220074,0.8131782456121931,0.3646779546170749,572
420018,1.0628297010955556,0.7619502729455903,573
94945,0.7625697772477845,0.3028810288238394,574
342630,0.8944790542088432,0.4753329408933796,575
350635,0.9602455244372116,0.5839332025986764,576
264047,1.0277169453445345,0.6552677006549205,577
10433,0.9836489202120678,0.5777281609149254,578
282861,0.7094949373280852,0.240555027116358,579
820,1.0039991156634684,0.5740022622320166,580
219046,0.8044165129741386,0.357895047835656,581
271408,0.8969264397163869,0.4677058464790059,582
58743,0.9680432232963672,0.5323505334150987,583
260986,1.0154395620378711,0.6949008168398474,584
350276,0.933989102634103,0.5312113567430179,585
127261,0.9092021875770486,0.4622651812610371,586
184771,0.8556949355417064,0.3809234457922797,587
460458,0.994247205072111,0.6406668935406704,588
24821,1.030660545843612,0.6466815009566393,589
132251,0.8086524971524969,0.33982298955193,590
215974,1.0266123719569862,0.6437723788809921,591
7505,0.7637445807758924,0.2809544464519615,592
77119,1.0570423937051032,0.7194898543666807,593
356,0.9423686210217262,0.5716344748855988,594
87157,1.0076479932961562,0.6372042028606825,595
178529,0.9438141429029732,0.5189567473176986,596
52887,0.8945277738767191,0.4118547888871973,597
73432,1.060752482459156,0.7217564098037736,598
400366,1.07267233169127,0.8001248566574882,599
109338,1.0162714418289869,0.6752650455110374,600
154979,0.948515449252109,0.5313067797916942,601
288478,1.060208359891558,0.7434701958552719,602
57255,0.9172101535338552,0.4508047313217906,603
229353,1.0214731378085569,0.6564942984100968,604
13377,1.0085327017095145,0.6263733622137656,605
62014,1.0762329148756578,0.7429356656560767,606
423775,1.0529906225302226,0.701051756776051,607
94343,0.7946733203642706,0.3299179855460633,608
94423,0.7854359965370449,0.3189142115024812,609
460260,1.051802111215938,0.7482391778694986,610
244456,1.074938453120751,0.7871566190133618,611
416887,1.0467594188684506,0.6911523119061663,612
276799,0.9031303688550988,0.4789304727294455,613
249525,0.9637519622661064,0.5731607622362659,614
60546,0.9829247851270276,0.5496419159071418,615
